Date,country,ADR GGAL,BLUE,Dolar CCL,Dolar MEP,Dolar Mayorista,Dolar Oficial,Dolar Solidario,GGAL,Merval,uno,Brecha CCL,Brecha MEP,Brecha Blue,uno - 30d_running_av,uno - 30d_running_av_mom_change,uno - 30d_change,uno - usd_daily,uno - 7d_running_av,uno - 1d_change,BLUE - 30d_running_av,BLUE - 30d_running_av_mom_change,BLUE - 30d_change,BLUE - usd_daily,BLUE - 7d_running_av,BLUE - 1d_change,GGAL - 30d_running_av,GGAL - 30d_running_av_mom_change,GGAL - 30d_change,GGAL - usd_daily,GGAL - 7d_running_av,GGAL - 1d_change,Merval - 30d_running_av,Merval - 30d_running_av_mom_change,Merval - 30d_change,Merval - usd_daily,Merval - 7d_running_av,Merval - 1d_change,Merval - CCL_daily,ADR GGAL - 30d_running_av,ADR GGAL - 30d_running_av_mom_change,ADR GGAL - 30d_change,ADR GGAL - usd_daily,ADR GGAL - 7d_running_av,ADR GGAL - 1d_change,Dolar CCL - 30d_running_av_mom_change,Dolar CCL - 30d_running_av,Dolar CCL - 30d_change,Dolar CCL - usd_daily,Dolar CCL - 7d_running_av,Dolar CCL - 1d_change,Dolar MEP - 30d_running_av_mom_change,Dolar MEP - 30d_change,Dolar MEP - 30d_running_av,Dolar MEP - usd_daily,Dolar MEP - 7d_running_av,Dolar MEP - 1d_change,Brecha CCL - 30d_running_av,Brecha CCL - 30d_running_av_mom_change,Brecha CCL - 30d_change,Brecha CCL - usd_daily,Brecha CCL - 7d_running_av,Brecha CCL - 1d_change,Brecha MEP - 30d_running_av,Brecha MEP - 30d_running_av_mom_change,Brecha MEP - 30d_change,Brecha MEP - usd_daily,Brecha MEP - 7d_running_av,Brecha MEP - 1d_change,Brecha Blue - 30d_running_av,Brecha Blue - 30d_running_av_mom_change,Brecha Blue - 30d_change,Brecha Blue - usd_daily,Brecha Blue - 7d_running_av,Brecha Blue - 1d_change,Dolar Oficial - 30d_running_av_mom_change,Dolar Oficial - 30d_change,Dolar Oficial - 30d_running_av,Dolar Oficial - usd_daily,Dolar Oficial - 7d_running_av,Dolar Oficial - 1d_change,Dolar Mayorista - 30d_running_av_mom_change,Dolar Mayorista - 30d_running_av,Dolar Mayorista - 30d_change,Dolar Mayorista - usd_daily,Dolar Mayorista - 7d_running_av,Dolar Mayorista - 1d_change,Dolar Solidario - 30d_running_av,Dolar Solidario - 30d_change,Dolar Solidario - 30d_running_av_mom_change,Dolar Solidario - usd_daily,Dolar Solidario - 7d_running_av,Dolar Solidario - 1d_change
2021-11-16,Argentina,10.5,198.5,204.92,200.3,100.3083,105.5,174.075,222.3,89674.14062,1.0,1.0429017339542188,0.9968437307780114,0.9788990542158524,1.0,0.0,0.0,0.0099710838568152,1.0,0.0,195.1,0.0635050422458436,0.075880758807588,1.9792601455778245,199.64285714285717,0.5063291139240533,236.361668,0.2196269428516826,0.0626195028680689,2.216571941370027,246.00000714285716,-7.317077034935282,89664.086197,0.1602575112353343,0.093717543228289,894.1483759098614,94091.17076,-3.5755367702733687,437.60560521179,11.346333333333332,0.120902280398452,-0.0223463687150837,0.1046963804965599,11.494285714285713,-7.813871817383678,0.0358553919984181,181.60133333333332,0.1527254317376383,2.043274503938578,187.4828571428572,8.40033855268727,0.034999372191508,0.1273075191355246,181.345,1.997208096520092,186.71285714285716,6.102341349719254,0.8195117556371448,0.0581316351556995,0.3162843861073892,0.0103988606436755,0.8705276214847985,17.855088865044564,0.8169512300745173,0.0562431294115277,0.2595954575096126,0.0099396124317281,0.8628504308518379,12.981210390604293,0.9547449609988978,0.1142253830690185,0.1380425797620503,0.0097606845569433,0.991891698315836,0.994925614067954,0.0097740746675212,0.0095693779904306,105.03333333333332,1.051949346894007,105.32142857142856,0.0,0.0101961111654131,99.80317,0.0113253012048193,1.0001824708345797,100.22834285714283,0.0165517186367258,173.30503333333334,0.0095693779904304,0.0097742688865907,1.735716422375112,173.78071428571428,0.0
2021-11-17,Argentina,10.06,199.5,208.78,200.0,100.3583,105.5,174.075,213.05,87541.77344,1.0,1.0803461198525683,0.9928595841101332,0.987877435149858,1.0,0.0,0.0,0.0099760574620909,1.0,0.0,195.63333333333333,0.0663154069767442,0.0871934604904631,1.990223463687151,199.14285714285717,0.5037783375314797,236.406668,0.2170018642906235,0.0063769485120455,2.125399042298484,239.63572,-4.161043634727846,89820.15572833334,0.1601015559166336,0.0565061983850712,873.3217621707902,93007.05357285714,-2.3779064569305897,419.3015300316122,11.322666666666668,0.1193383091954591,-0.0659238625812441,0.1003591380686352,11.197142857142856,-4.190476190476189,0.0405887939221272,182.6233333333333,0.1721311475409837,2.0828012769353554,191.18714285714285,1.8836619168456137,0.0380789667728376,0.1234692731153801,182.07766666666663,1.9952114924181965,189.17857142857144,-0.1497753369945176,0.8290496926969497,0.0686335235077602,0.3602810710680921,0.0107775949705962,0.9068794230449224,3.590404031296135,0.8236065260411197,0.0630226057611051,0.2517129368535589,0.0099048242628704,0.8868610738709861,-0.399676152326156,0.959394178618138,0.1201886308221205,0.1643993158148076,0.009855122058558,0.9862891643918672,0.9171917058595768,0.0097709434566715,0.0095693779904306,105.06666666666666,1.0524740622505986,105.35714285714286,0.0,0.0102457439144836,99.83928,0.0109121128179299,1.0011801675977654,100.25905714285716,0.0498463237837754,173.36003333333335,0.0095693779904304,0.0097711376135212,1.7365822027134876,173.83957142857142,0.0
2021-11-18,Argentina,10.19,199.0,212.77,204.52,100.4067,105.5,174.075,220.05,89512.4375,1.0,1.1190816947474622,1.0369158631844289,0.9819394522477084,1.0,0.0,0.0,0.0099700897308075,1.0,0.0,196.1,0.0684707591718125,0.0756756756756755,1.984047856430708,198.3571428571429,-0.2506265664160456,236.580001,0.2143932725590194,0.0242028846077317,2.193918245264208,234.5428628571429,3.285613705702884,89993.63775966667,0.159449061297346,0.0617315365918682,892.4470338983051,92088.28348428573,2.251112791712706,420.7004629412041,11.298333333333334,0.1171536395247276,-0.0668498168498168,0.1015952143569292,10.957142857142856,1.2922465208747402,0.0459373007922776,183.767,0.1922559677238597,2.1213359920239285,195.39285714285717,1.9111025960341088,0.0418783267652265,0.1466696568737384,182.9496666666667,2.039082751744766,192.22,2.259999999999996,0.8397827567242382,0.080504230280634,0.4039594175591781,0.0111573449127364,0.9481629037698353,3.58547822619848,0.8316342956376589,0.071414667727697,0.3025226714759308,0.0103381441992465,0.9165491862379156,4.437312161697227,0.9633605775256984,0.1247228931506376,0.1378901605164677,0.0097900244491296,0.9777908715884364,-0.6010849818883446,0.0096069169802257,0.0071599045346062,105.09166666666668,1.0518444666001994,105.39285714285714,0.0,0.0102913301942826,99.87600333333334,0.0110941040229595,1.0010638085742771,100.29215714285716,0.048227201935469,173.4013,0.0071628181465774,0.0096073060707762,1.7355433698903289,173.89842857142858,0.0
2021-11-19,Argentina,9.58,199.5,213.57,203.03,100.465,105.5,174.075,209.60001,85695.14844,1.0,1.1258149604339818,1.0209028019708355,0.9857661872293833,1.0,0.0,0.0,0.0099552015928322,1.0,0.0,196.55,0.0701451905626135,0.0725806451612902,1.9860627177700347,198.57142857142856,0.2512562814070307,235.978335,0.2016515864840879,-0.0792882969158048,2.0866103534096565,228.93572,-4.748916155419225,89948.28749933334,0.1522239212606839,-0.0156280231360612,853.1124782478845,90764.24442142856,-4.264534813946941,401.2508706278972,11.227333333333332,0.1032969192721555,-0.1818958155422716,0.095370831259333,10.68,-5.986261040235519,0.0513780210242251,184.92933333333332,0.1951315053161724,2.1261324041811847,199.6057142857143,0.3759928561357206,0.0453411202548446,0.1367861142217246,183.764,2.0212045793927325,194.94142857142856,-0.7285351065910439,0.8506798106245897,0.0924557932593066,0.4092004617350564,0.0112077148873467,0.989474134488266,0.6016777611610458,0.8390678329584503,0.078930804947668,0.2794924763538944,0.0101632932003069,0.9430154997655632,-1.5442970622916663,0.9671397970334642,0.1280670055435919,0.1299609543414064,0.0098135011172661,0.9792543993675088,0.3897119087042711,0.0095238095238094,0.0071599045346062,105.11666666666666,1.0502737680438028,105.42857142857144,0.0,0.0103794051341543,99.91356,0.011342050347147,1.0001493280238924,100.3262,0.0580638543045353,173.44256666666666,0.0071628181465774,0.0095244913551819,1.7329517172722746,173.95728571428572,0.0
2021-11-23,Argentina,9.26,199.0,218.25,205.82,100.595,105.5,174.075,200.2,83770.50781,1.0,1.1695909339430388,1.0460261444405785,0.9782295342710872,1.0,0.0,0.0,0.0099433230585661,1.0,0.0,197.53333333333333,0.0685178507032093,0.0310880829015545,1.9787212886546688,199.3571428571429,-0.2506265664160456,233.178337,0.1513558272752813,-0.1253822247873406,1.990653276324948,210.24286285714285,-4.484737381453375,89727.12656233335,0.1254124767571618,-0.0359960151080988,832.9572219349707,86229.33035857145,-2.2459155098465744,383.8282144788087,10.973,0.0529699644947703,-0.1884312007011394,0.0920751715223227,9.69,-3.34029227557412,0.0734037375349476,189.664,0.2170300563207494,2.170130257532068,213.44,2.1913190054783094,0.0591554027909115,0.1483568599006863,187.04366666666664,2.04653475191409,203.20857142857145,1.3741811554942585,0.8951429486019905,0.1407530421843497,0.4544336043065562,0.0116296205025657,1.1246112271827138,3.888380866086738,0.8690550793537384,0.1088916780368898,0.3024051913331169,0.010400975881879,1.0227732570883548,2.460894653363943,0.974088588541876,0.1232015102363115,0.0388096873917656,0.0097268522846881,0.9844444529408838,-0.7645477250014854,0.0091919111182159,0.0071599045346062,105.21666666666668,1.049020582678731,105.5,0.0,0.0106832311185944,100.06112,0.0120394413184128,1.0002485830764642,100.46,0.1293982979146957,173.60763333333335,0.0071628181465774,0.0091937617206074,1.7308839614199063,174.07500000000002,0.0
2021-11-24,Argentina,9.14,198.5,216.74,204.88,100.6233,105.75,174.488,201.0,83481.20312,1.0,1.1539742783232114,1.0361089330204831,0.972704135125761,1.0,0.0,0.0,0.0099482690011937,1.0,0.0,197.75,0.068149081742888,0.0338541666666667,1.974731396736968,199.2142857142857,-0.2512562814070307,231.96667,0.1348940605846131,-0.1531493931683424,1.9996020692399523,208.5214342857143,0.3996003996004083,89530.10807266667,0.1158448517028472,-0.0661196830088376,830.4934651810586,85649.24888428571,-0.3453538692354096,385.1674961705269,10.881,0.0357924797715372,-0.2319327731092436,0.0909271786709112,9.558571428571428,-1.295896328293733,0.0792761521414682,190.911,0.2086098254614397,2.1561878233187426,214.5771428571429,-0.6918671248568153,0.0628313711885242,0.1431122021982926,187.89866666666663,2.038201352964584,203.90571428571428,-0.4567097463803349,0.9068609936246186,0.1536289273248974,0.4380943734585067,0.0114800465412177,1.1351295355356628,-1.3352237236637032,0.8768777826264501,0.1168832861190356,0.2928287338915061,0.0103074903802276,1.028951735504119,-0.9480844692843826,0.9755194535104408,0.1221387152739887,0.0461679459683233,0.0096767223948046,0.9822768386517272,-0.5648366719415487,0.0091889732321213,0.0095465393794749,105.25,1.0520294468762437,105.53571428571428,0.2369668246445577,0.0107460810142827,100.09878666666664,0.0113575486992592,1.0010276561878233,100.49785714285711,0.0281326109647706,173.66266666666664,0.0095523527948298,0.0091912124346065,1.7358535614803026,174.134,0.2372540571592862
2021-11-25,Argentina,9.14,199.0,215.82,203.55,100.6833,105.75,174.488,204.7,84956.92188,1.0,1.1435531016563818,1.0216858207865656,0.976494612314058,1.0,0.0,0.0,0.0099344327438903,1.0,0.0,197.91666666666663,0.0671279654924514,0.0257731958762885,1.9769521160341743,199.2142857142857,0.2518891687657509,230.9600036666667,0.120168161993114,-0.1285653098580379,2.033578382674349,206.3285771428571,1.8407960199004811,89398.41145833333,0.1074276597071319,-0.0444381429690231,843.9988265448043,84998.46093857141,1.7677257931689283,393.6471220461496,10.796,0.02022302022302,-0.2181351582549187,0.0908007152791575,9.40857142857143,0.0,0.084958597413256,192.127,0.203412512546002,2.144049274786409,215.0128571428572,-0.4244717172649292,0.0662449101052069,0.1356282079892881,188.709,2.0221537850188755,203.76714285714283,-0.6491604841858623,0.918248479422441,0.1660641851297568,0.4260037673247971,0.0113605513774725,1.1386254508083655,-0.9030683666513052,0.8842365175788726,0.1242806264006144,0.2756342816026722,0.0101498690719905,1.0267760151615668,-1.39204593013893,0.9764284177486462,0.1196492440174827,0.0287275487507854,0.0097009200508052,0.9814990043754912,0.3896844941249311,0.0091860372234202,0.0095465393794749,105.28333333333332,1.050566262666402,105.57142857142856,0.0,0.0108064819443502,100.13734,0.0116210022034288,1.0002314722829326,100.53737142857142,0.0596283365781102,173.7177,0.0095523527948298,0.0091886647766883,1.733439300615935,174.19299999999998,0.0
2021-11-26,Argentina,9.15,199.0,211.75,200.17,100.7583,105.75,174.488,194.45,80369.00781,1.0,1.101563841390734,0.9866353441850446,0.9750233975761796,1.0,0.0,0.0,0.0099245732433505,1.0,0.0,198.05,0.0658355009417885,0.0205128205128204,1.9749900754267569,199.14285714285717,0.0,229.98500366666667,0.1090919586321268,-0.1307554760840411,1.9298332671695115,204.16429,-5.007327796775773,89232.27395833333,0.1009755095695834,-0.0583941659305569,797.6281045057561,84237.58370571429,-5.400282835670933,379.54667206611566,10.734,0.0101637492941839,-0.1689373297002724,0.0908098451766574,9.347142857142858,0.1094091903719896,0.0899717551309005,193.20766666666668,0.1807840294429263,2.101528384279476,214.75285714285715,-1.885830784913356,0.069119542414179,0.1168331194554483,189.407,1.9866018261214768,203.35857142857145,-1.6605256693687176,0.928293935227431,0.1770015506128732,0.3766103613658988,0.0109325510261089,1.1351610052307588,-3.6718242646387234,0.8904844850686203,0.1304748458285423,0.2345343942667661,0.0097919347378428,1.0218806640493112,-3.4306511736197587,0.9770124273539056,0.1165801994330144,0.0182978916574181,0.0096766911232252,0.9799643201393194,-0.1506628627875317,0.0091831030903137,0.0095465393794749,105.31666666666666,1.049523620484319,105.60714285714286,0.0,0.0108680204928992,100.17539333333332,0.0114599258959593,0.9999831282254864,100.57927142857145,0.0744910029766732,173.77273333333332,0.0095523527948298,0.0091861187452921,1.731718936085748,174.25199999999998,0.0
2021-11-29,Argentina,8.79,199.0,215.64,196.94,100.9233,105.75,174.488,187.39999,79094.92969,1.0,1.1366721064412282,0.9513828818518616,0.971794422100744,1.0,0.0,0.0,0.0099176832291976,1.0,0.0,198.38333333333333,0.0613464110566206,0.0179028132992327,1.9736189626103344,198.92857142857144,0.0,226.8983366666667,0.0775861664327999,-0.1483754146784821,1.858573737974809,196.6642842857143,-3.625615839547436,88788.16718733334,0.0850558510065397,-0.0534463845288565,784.4384577010811,81772.94084714285,-1.585285366483602,366.7915492951216,10.556666666666668,-0.0157260069617105,-0.1730950141110067,0.0871764355846474,9.111428571428572,-3.9344262295082144,0.1061655590755878,196.58,0.2025429399955387,2.138649211544183,214.52857142857144,1.8370720188901848,0.0775799295853942,0.0988728936502623,191.394,1.953188535158187,201.67142857142852,-1.6136284158465242,0.9597787732869764,0.2126688291213425,0.4240363776223892,0.0112731538871489,1.129783134933723,3.1871294001598383,0.9082314049637308,0.1489783989273532,0.1934031083578744,0.0094355140518879,1.002158544664946,-3.572998123465898,0.9781746924287866,0.1063430371311326,0.0118053026875999,0.0096379492422963,0.974898985220027,-0.3311690246062482,0.0087740288745314,0.0071428571428571,105.39166666666668,1.0487950014876526,105.71428571428572,0.0,0.0109549335776819,100.28555333333334,0.012049533852712,1.000925319845284,100.72854285714288,0.1637582214070621,173.89653333333334,0.0071457431457431,0.0087775256052253,1.7305167112962412,174.429,0.0
2021-11-30,Argentina,8.7,199.5,214.15,200.72,100.925,106.0,174.9,189.35001,79315.78906,1.0,1.1218726777309884,0.988803567005202,0.9767153827099332,1.0,0.0,0.0,0.0099078569305459,1.0,0.0,198.51666666666668,0.0598861007296671,0.0204603580562658,1.9766174576439115,199.0,0.2512562814070307,225.87500366666663,0.0689440599485873,-0.1395137014314929,1.87605280887744,195.1142857142857,1.0405656905317917,88646.661458,0.0807138350408982,-0.0508032917793778,785.8494903398393,81136.5524542857,0.2792332844413936,370.3749197291618,10.492333333333333,-0.0229085829582494,-0.1815616180620886,0.0861983552957495,9.031428571428572,-1.0238907849829282,0.1119164632980578,197.741,0.1942337720276601,2.121767561676409,213.94285714285715,-0.6909664255240089,0.0808542081208658,0.1199642896998103,192.11066666666667,1.9887050430991773,200.94285714285712,1.9193663044582143,0.9705677157829048,0.2252245810989026,0.4054954767487031,0.011115353985247,1.1229662411891446,-1.3019962948307762,0.914618136794356,0.1560411466135249,0.240343160392394,0.009796924274301,0.9939838907456066,3.93329393109334,0.9787166735555908,0.1028910551068735,0.0169288699004381,0.0096771562737534,0.974682677854148,0.5063787666687247,0.0087712303644047,0.0095238095238094,105.425,1.0502328346378678,105.78571428571428,0.236406619385332,0.0110399219645931,100.32566333333332,0.0120665812957461,0.9999504607153472,100.77568571428571,0.001684447496264,173.95153333333332,0.0095238095238094,0.0087747259746617,1.732884177152482,174.54685714285714,0.2361193892989721
2021-12-01,Argentina,9.43,198.5,223.99,200.6,101.005,106.25,175.312,209.05,85164.78125,1.0,1.2176129894559675,0.9860402950348992,0.965249245086877,1.0,0.0,0.0,0.0099108027750247,1.0,0.0,198.65,0.0586197708499867,0.0205655526992287,1.967294350842418,199.0,-0.5012531328320802,225.1483366666667,0.0599622060303863,-0.0944336541289297,2.071853320118929,196.2642857142857,10.40400790050131,88570.14244766667,0.0754829494071709,-0.0262469824218025,844.051350346878,81377.06361571429,7.3743100324897615,380.21689026295815,10.445666666666666,-0.0290326578670138,-0.1292705447830101,0.0934588701684836,9.072857142857144,8.390804597701162,0.1195023684698501,199.23,0.2491077403524426,2.2199207135778,214.97857142857143,4.594910109736161,0.0841013954429772,0.1192947215712532,192.82333333333327,1.98810703666997,200.33142857142855,-0.0597847748106783,0.9846100287213608,0.2419588686239124,0.5290045496250331,0.0120675221948064,1.1320574856366812,8.533973027903329,0.9209747516877056,0.1631445160697675,0.2397691599201312,0.0097724508923181,0.9868312281762376,-0.2794561086254865,0.979277991158328,0.0999819490785762,0.0177555414924479,0.0095663948967975,0.9736176935628787,-1.1739487087059963,0.0088481466719807,0.0119047619047618,105.46666666666668,1.0530227948463824,105.85714285714286,0.2358490566037652,0.0110819583039114,100.36499666666668,0.0118206862008514,1.0010406342913776,100.83021428571428,0.0792667822640647,174.02026666666663,0.011901875901876,0.0088515446868215,1.7374826560951435,174.66457142857143,0.2355631789594081
2021-12-02,Argentina,9.53,198.5,214.98,203.33,101.07,106.25,175.312,207.64999,87451.27344,1.0,1.127040664885723,1.0117740180073218,0.9639853566834868,1.0,0.0,0.0,0.0099019704921279,1.0,0.0,198.75,0.0569934408792767,0.0153452685421995,1.965541142687395,198.92857142857144,0.0,224.05166966666667,0.0477537961194081,-0.1367699438786115,2.0561440736706604,196.68571285714285,-0.6697010284620997,88509.41692700001,0.0697028288419356,-0.0204066719267347,865.9399291018914,81733.39955285714,2.684786077578294,406.7879497627687,10.392,-0.0367074527252503,-0.1445242369838421,0.0943657787899792,9.128571428571428,1.0604453870625583,0.1253514114480582,200.4153333333333,0.1981941812506966,2.1287256163976638,214.85857142857145,-4.022501004509138,0.0878161875279741,0.1338947133615884,193.62366666666668,2.013367660164373,200.3,1.3609172482552443,0.9956168522725216,0.2548146740112078,0.4143948363201388,0.0111599234071266,1.1296985660980157,-7.438514975986965,0.9281727359814282,0.1712740163219255,0.2713372337380377,0.0100185564710102,0.9854152563506312,2.609804396635917,0.9794817630972704,0.0963039540609667,0.0063820185800789,0.0095453545567233,0.9718306570442258,-0.1309390719364311,0.0089250139453342,0.0119047619047618,105.50833333333334,1.052084364788593,105.92857142857144,0.0,0.0111266792435094,100.40555333333332,0.0121848752119357,1.00079215763937,100.88545714285716,0.0643532498391108,174.089,0.011901875901876,0.0089283144268863,1.7359342509159326,174.7822857142857,0.0
2021-12-03,Argentina,9.18,198.5,219.17,203.25,101.155,106.25,175.312,204.85001,86359.78125,1.0,1.166674904848994,1.0092926696653648,0.9623350303988928,1.0,0.0,0.0,0.0098960910440376,1.0,0.0,198.8,0.0546419098143236,0.0076142131979695,1.9643740722414649,198.8571428571429,0.0,222.50000366666663,0.031692698073642,-0.1851630145251795,2.027214349332014,198.17142857142852,-1.3484132602173515,88318.24218733334,0.0611865801009028,-0.0622752671726776,854.6242577931718,82589.22433,-1.2481146895463755,394.0310318474244,10.306333333333331,-0.0493481736563768,-0.2187234042553192,0.0908461157842652,9.132857142857144,-3.6726128016789095,0.1317634605278173,201.71533333333332,0.2164622301160015,2.1689262741217217,215.9185714285714,1.949018513350076,0.0913029077633291,0.1287277169989449,194.3963333333333,2.0113805047006434,200.74,-0.0393449072935703,1.007724551424802,0.2688057905880983,0.4520924994001314,0.0115455210771795,1.1390001465920527,3.516664588787455,0.935067726225454,0.1787992405230751,0.2577749659818833,0.0099880521490882,0.988652017133534,-0.2452472882080947,0.9791627029802872,0.0910105145252637,-0.009848478450352,0.0095233550756941,0.9700180331617564,-0.1711982732053085,0.0090018322313389,0.0119047619047618,105.55,1.0514596734289956,106.0,0.0,0.0112011983201691,100.44727666666668,0.0125291156548381,1.001039089559624,100.94212857142855,0.084100128623743,174.15773333333334,0.011901875901876,0.0090050352416706,1.7349035131123207,174.9,0.0
2021-12-06,Argentina,9.39,197.0,219.25,201.96,101.3233,106.25,175.312,208.75,88287.42969,1.0,1.1638655669525173,0.9932236711595456,0.9442714558250668,1.0,0.0,0.0,0.0098833761612966,1.0,0.0,198.9,0.04739336492891,0.0,1.9470251037754496,198.42857142857144,-0.7556675062972307,218.558337,-0.0092250990173098,-0.1509050579253585,2.0631547736706857,204.19286142857143,1.903827097689681,87783.47760433333,0.0365515588385205,-0.0496088782748354,872.5778779403043,85614.08817,2.232113620598142,402.6792688255416,10.092666666666666,-0.0786598910628976,-0.1770376862401401,0.092804902154576,9.227142857142857,2.2875816993464198,0.1501205956473645,205.5223333333333,0.20892148213498,2.166930223364301,218.55428571428573,0.0365013459871388,0.1006620093954193,0.1142005958291958,196.57566666666665,1.9960466495354807,202.33714285714288,-0.6346863468634667,1.0430781527111286,0.3086652927968132,0.4288147349454345,0.0115029211993725,1.1614880876531684,-0.2407986907749792,0.9543411669665022,0.19882659199002,0.2208264612834776,0.0098164031543738,1.0011027943147233,-1.592104945253081,0.9776923165440828,0.074871097077368,-0.0275774660530736,0.0093325899962943,0.9624609330717204,-1.877056742529504,0.0089932351770793,0.009501187648456,105.65,1.050108717137774,106.21428571428572,0.0,0.0114275784115318,100.57355,0.0137733411908547,1.0014162878039137,101.11261428571429,0.1663783302852106,174.32263333333333,0.0094954020142459,0.0089952722872375,1.732674441589247,175.25314285714288,0.0
2021-12-07,Argentina,9.63,196.0,222.71,198.1,101.365,106.5,175.725,213.0,89310.71875,1.0,1.197109455926602,0.9543234844374292,0.9336062743550536,1.0,0.0,0.0,0.0098609604575485,1.0,0.0,198.86666666666667,0.0445592226210278,-0.0050761421319797,1.9327482496795187,197.92857142857144,-0.5076142131979711,217.46333666666663,-0.0215006022295558,-0.133618095032821,2.1003845774578447,207.57143142857143,2.035928143712584,87663.97187533331,0.0289268803752984,-0.0385934388063031,880.6894660289912,87041.93526857144,1.1590427579475593,401.0179998652957,10.033333333333331,-0.0873533246414601,-0.1560035056967571,0.0949610492061927,9.36,2.5559105431310014,0.1567959446111408,206.90066666666664,0.2279995588883987,2.196134503500641,219.7771428571428,1.5781071835804017,0.102814978910035,0.0929052190223986,197.13700000000003,1.9534562666403708,201.96285714285716,-1.911269558328388,1.0558295624320628,0.322990181678576,0.4696264573314102,0.0118046490082497,1.1722361988239702,2.8563340920146896,0.9590330620806056,0.2031963043501581,0.1730120779998158,0.0094105461437474,0.9961770682336129,-3.916558560943506,0.9764441733574584,0.0685417774492667,-0.0385606030801398,0.0092062545543344,0.9563024890210232,-1.1294613857298463,0.0090699339645159,0.0118764845605701,105.69166666666666,1.0501922887289223,106.28571428571428,0.2352941176470668,0.011563348156695,100.62082666666667,0.0141905635703829,0.9995562567794104,101.17547142857144,0.0411553907146755,174.39136666666667,0.0118735712270314,0.0090716794603822,1.7328172764027217,175.371,0.2355799945240377
2021-12-09,Argentina,9.76,194.0,211.49,195.98,101.5083,106.5,175.725,205.05,86544.92188,1.0,1.0834749473688357,0.9306795601935998,0.911173766086123,1.0,0.0,0.0,0.0098502758077226,1.0,0.0,198.71666666666667,0.0384079428670962,-0.0177215189873417,1.9109535066981875,196.92857142857144,-1.0204081632653073,214.35167033333332,-0.0523589366107415,-0.1939858173736562,2.0197990543735225,207.76429,-3.732394366197178,87178.28541733333,0.0092796582443333,-0.0830294284885105,852.4913502758077,87504.73326,-3.0968252284947706,409.21519636862257,9.880666666666665,-0.1107044281771273,-0.1920529801324503,0.0961386918833727,9.421428571428573,1.349948078920038,0.1672977355907994,209.22333333333333,0.1584684487291849,2.083234830575256,219.09571428571425,-5.03794171792914,0.1060091251469996,0.0740984325331579,198.129,1.9304570527974785,200.55571428571423,-1.0701665825340712,1.0770991141353277,0.3454914904582973,0.3152045170571298,0.0106725270623407,1.1630834486745056,-9.492407565172025,0.9671831857688972,0.2096843334309774,0.1311014928070568,0.0091674503565169,0.9800611727462998,-2.477558671603619,0.9732009755788138,0.0552479753915273,-0.0636000707398478,0.0089753129047096,0.9442375516882822,-2.402780367390678,0.0092231851792956,0.0118764845605701,105.775,1.049054373522459,106.35714285714286,0.0,0.0117108802784322,100.71166,0.014086153311295,0.9998847517730496,101.28951428571428,0.1413702954668805,174.52883333333332,0.0118735712270314,0.0092243479145852,1.7309397163120568,175.489,0.0
2021-12-10,Argentina,9.57,194.5,206.74,197.1,101.58,106.5,175.725,199.39999,85441.38281,1.0,1.0352431581019887,0.9403425871234494,0.914746997440441,1.0,0.0,0.0,0.0098531875061582,1.0,0.0,198.4333333333333,0.033237872081923,-0.041871921182266,1.916444969947778,196.3571428571429,0.2577319587628857,212.41166966666665,-0.0693291167164572,-0.2259317458877427,1.9647254901960785,206.9857157142857,-2.755430382833457,86855.31171933333,-0.0012342822915125,-0.1018516815469787,841.8699656123756,87373.53348285714,-1.275105512868946,413.2793983264002,9.795,-0.1234376398293708,-0.2116968698517298,0.0942950044339343,9.477142857142857,-1.946721311475408,0.1703693934339136,210.01966666666667,0.1306535411539513,2.0370479850231558,217.32,-2.245969076552079,0.1073850700220242,0.0785815913319469,198.60766666666663,1.9420632574637893,199.67714285714283,0.5714868864169942,1.0840777691076704,0.3518697013605822,0.2534977958829802,0.0102004449512463,1.1443074848535046,-4.451583249245894,0.9710351025738088,0.2124058234605006,0.14010620043028,0.0092653718309532,0.9702111609545976,1.03827647486312,0.9694560364062406,0.044293808504406,-0.1093843863474396,0.0090131736864759,0.937439261265646,0.3921569614176334,0.0092997376997059,0.0118764845605701,105.81666666666666,1.0493644694058528,106.39285714285714,0.0,0.0117859802682775,100.75955,0.01434644154926,1.0008867868755542,101.35022857142856,0.0706346180558536,174.5975666666667,0.0118735712270314,0.0093006092884697,1.7314513745196571,175.548,0.0
